url,url_len,dom,dom_len,is_ip,tld,tld_len,subdom_cnt,letter_cnt,digit_cnt,special_cnt,eq_cnt,qm_cnt,amp_cnt,dot_cnt,dash_cnt,under_cnt,letter_ratio,digit_ratio,spec_ratio,is_https,slash_cnt,entropy,path_len,query_len,label,prediksi,probabilitas_phishing
https://www.humboldt-foundation.de,34,humboldt-foundation.de,22,0,de,2,1,28,0,6,0,0,0,2,1,0,0.823529412,0.0,0.176470588,1,2,4.138502179,0,0,0,Legitimate,0.023
http://www.faperj.br/,21,faperj.br,9,0,br,2,1,15,0,6,0,0,0,2,0,0,0.714285714,0.0,0.285714286,0,3,3.558518613,1,0,0,Legitimate,0.0003
http://global.metlife.com/,26,metlife.com,11,0,com,3,1,20,0,6,0,0,0,2,0,0,0.769230769,0.0,0.230769231,0,3,3.844106545,1,0,0,Legitimate,0.012
http://www.fni.bg/,18,fni.bg,6,0,bg,2,1,12,0,6,0,0,0,2,0,0,0.666666667,0.0,0.333333333,0,3,3.419381946,1,0,0,Legitimate,0.0004
http://www.nipa.kr/eng/main.it,30,nipa.kr,7,0,kr,2,1,22,0,8,0,0,0,3,0,0,0.733333333,0.0,0.266666667,0,4,3.714409345,12,0,0,Legitimate,0.0033
http://www.sloan.org/,21,sloan.org,9,0,org,3,1,15,0,6,0,0,0,2,0,0,0.714285714,0.0,0.285714286,0,3,3.653756708,1,0,0,Legitimate,0.0003
http://www.damonrunyon.org/,27,damonrunyon.org,15,0,org,3,1,21,0,6,0,0,0,2,0,0,0.777777778,0.0,0.222222222,0,3,3.828237502,1,0,0,Legitimate,0.0013
http://www.dreyfus.org/,23,dreyfus.org,11,0,org,3,1,17,0,6,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,3.849223912,1,0,0,Legitimate,0.0009
https://www.kti.admin.ch,24,admin.ch,8,0,ch,2,2,18,0,6,0,0,0,3,0,0,0.75,0.0,0.25,1,2,3.740601563,0,0,0,Legitimate,0.0043
http://www.rpbusa.org/rpb/,26,rpbusa.org,10,0,org,3,1,19,0,7,0,0,0,2,0,0,0.730769231,0.0,0.269230769,0,4,3.613337314,5,0,0,Legitimate,0.0013
http://www.mzcr.cz/Cizinci/,27,mzcr.cz,7,0,cz,2,1,20,0,7,0,0,0,2,0,0,0.740740741,0.0,0.259259259,0,4,3.60601528,9,0,0,Legitimate,0.0034
https://www.jsmf.org/,21,jsmf.org,8,0,org,3,1,15,0,6,0,0,0,2,0,0,0.714285714,0.0,0.285714286,1,3,3.653756708,1,0,0,Legitimate,0.0025
http://www.arc.gov/,19,arc.gov,7,0,gov,3,1,13,0,6,0,0,0,2,0,0,0.684210526,0.0,0.315789474,0,3,3.536886724,1,0,0,Legitimate,0.0004
http://www.vinnova.se/en/,25,vinnova.se,10,0,se,2,1,18,0,7,0,0,0,2,0,0,0.72,0.0,0.28,0,4,3.62346519,4,0,0,Legitimate,0.0
http://www.nstedb.com/,22,nstedb.com,10,0,com,3,1,16,0,6,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,3.720128777,1,0,0,Legitimate,0.0003
http://www.childrenscancer.org/,31,childrenscancer.org,19,0,org,3,1,25,0,6,0,0,0,2,0,0,0.806451613,0.0,0.193548387,0,3,4.018081794,1,0,0,Legitimate,0.0005
http://www.ddcf.org/,20,ddcf.org,8,0,org,3,1,14,0,6,0,0,0,2,0,0,0.7,0.0,0.3,0,3,3.546439345,1,0,0,Legitimate,0.0003
http://www.cefipra.org/,23,cefipra.org,11,0,org,3,1,17,0,6,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,3.762267391,1,0,0,Legitimate,0.0007
http://www.kwf.nl/,18,kwf.nl,6,0,nl,2,1,12,0,6,0,0,0,2,0,0,0.666666667,0.0,0.333333333,0,3,3.239097918,1,0,0,Legitimate,0.0004
http://www.arrs.org/,20,arrs.org,8,0,org,3,1,14,0,6,0,0,0,2,0,0,0.7,0.0,0.3,0,3,3.40869497,1,0,0,Legitimate,0.0003
http://www.utahspacegrant.com/,30,utahspacegrant.com,18,0,com,3,1,24,0,6,0,0,0,2,0,0,0.8,0.0,0.2,0,3,3.898068512,1,0,0,Legitimate,0.012
http://www.morrisanimalfoundation.org/,38,morrisanimalfoundation.org,26,0,org,3,1,32,0,6,0,0,0,2,0,0,0.842105263,0.0,0.157894737,0,3,4.05623771,1,0,0,Legitimate,0.0032
http://www.iphe.net/,20,iphe.net,8,0,net,3,1,14,0,6,0,0,0,2,0,0,0.7,0.0,0.3,0,3,3.20869497,1,0,0,Legitimate,0.0003
http://www.carlsbergfondet.dk/,30,carlsbergfondet.dk,18,0,dk,2,1,24,0,6,0,0,0,2,0,0,0.8,0.0,0.2,0,3,4.164735179,1,0,0,Legitimate,0.0016
http://www.aicte-india.org/,27,aicte-india.org,15,0,org,3,1,20,0,7,0,0,0,2,1,0,0.740740741,0.0,0.259259259,0,3,3.902311576,1,0,0,Legitimate,0.0
http://www.prace-ri.eu/,23,prace-ri.eu,11,0,eu,2,1,16,0,7,0,0,0,2,1,0,0.695652174,0.0,0.304347826,0,3,3.675310869,1,0,0,Legitimate,0.0024
http://www.cncs-nrc.ro//,24,cncs-nrc.ro,11,0,ro,2,1,16,0,8,0,0,0,2,1,0,0.666666667,0.0,0.333333333,0,4,3.522055209,2,0,0,Legitimate,0.0021
https://skr.fi/en,17,skr.fi,6,0,fi,2,0,12,0,5,0,0,0,1,0,0,0.705882353,0.0,0.294117647,1,3,3.572469459,3,0,0,Legitimate,0.0409
https://www.macfound.org/,25,macfound.org,12,0,org,3,1,19,0,6,0,0,0,2,0,0,0.76,0.0,0.24,1,3,4.02346519,1,0,0,Legitimate,0.0351
http://www.chinamedicalboard.org/,33,chinamedicalboard.org,21,0,org,3,1,27,0,6,0,0,0,2,0,0,0.818181818,0.0,0.181818182,0,3,4.127283134,1,0,0,Legitimate,0.0003
http://www.michigan.gov/lara/,29,michigan.gov,12,0,gov,3,1,22,0,7,0,0,0,2,0,0,0.75862069,0.0,0.24137931,0,4,3.909368064,6,0,0,Legitimate,0.0138
http://www.stint.se/en/,23,stint.se,8,0,se,2,1,16,0,7,0,0,0,2,0,0,0.695652174,0.0,0.304347826,0,4,3.273349456,4,0,0,Legitimate,0.0042
http://www.nierstichting.nl/,28,nierstichting.nl,16,0,nl,2,1,22,0,6,0,0,0,2,0,0,0.785714286,0.0,0.214285714,0,3,3.69951385,1,0,0,Legitimate,0.0001
https://www.wada-ama.org/,25,wada-ama.org,12,0,org,3,1,18,0,7,0,0,0,2,1,0,0.72,0.0,0.28,1,3,3.65366069,1,0,0,Legitimate,0.1002
http://www.snf.org/,19,snf.org,7,0,org,3,1,13,0,6,0,0,0,2,0,0,0.684210526,0.0,0.315789474,0,3,3.536886724,1,0,0,Legitimate,0.0004
http://www.acadsci.fi/,22,acadsci.fi,10,0,fi,2,1,16,0,6,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,3.572623664,1,0,0,Legitimate,0.0003
http://www.spencer.org/,23,spencer.org,11,0,org,3,1,17,0,6,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,3.675310869,1,0,0,Legitimate,0.0007
http://esperantic.org/en/,25,esperantic.org,14,0,org,3,0,19,0,6,0,0,0,1,0,0,0.76,0.0,0.24,0,4,3.70346519,4,0,0,Legitimate,0.0425
http://www.oenb.at/en/,22,oenb.at,7,0,at,2,1,15,0,7,0,0,0,2,0,0,0.681818182,0.0,0.318181818,0,4,3.390805482,4,0,0,Legitimate,0.0
http://sleepfoundation.org/,27,sleepfoundation.org,19,0,org,3,0,22,0,5,0,0,0,1,0,0,0.814814815,0.0,0.185185185,0,3,4.004344446,1,0,0,Legitimate,0.0111
http://www.ekfs.de/,19,ekfs.de,7,0,de,2,1,13,0,6,0,0,0,2,0,0,0.684210526,0.0,0.315789474,0,3,3.431623566,1,0,0,Legitimate,0.0004
http://www.sida.se/English/,27,sida.se,7,0,se,2,1,20,0,7,0,0,0,2,0,0,0.740740741,0.0,0.259259259,0,4,3.810081021,9,0,0,Legitimate,0.0002
http://www.forschungsstiftung.de/Welcome.html,45,forschungsstiftung.de,21,0,de,2,1,38,0,7,0,0,0,3,0,0,0.844444444,0.0,0.155555556,0,3,4.24432053,13,0,0,Legitimate,0.0049
http://www.bard-isus.com/,25,bard-isus.com,13,0,com,3,1,18,0,7,0,0,0,2,1,0,0.72,0.0,0.28,0,3,4.02346519,1,0,0,Legitimate,0.0014
http://www.rehab.research.va.gov/,33,va.gov,6,0,gov,3,3,25,0,8,0,0,0,4,0,0,0.757575758,0.0,0.242424242,0,3,3.816232755,1,0,0,Legitimate,0.0045
http://www.spaceoffice.nl/en/,29,spaceoffice.nl,14,0,nl,2,1,22,0,7,0,0,0,2,0,0,0.75862069,0.0,0.24137931,0,4,3.840402547,4,0,0,Legitimate,0.0003
http://www.fritz-thyssen-stiftung.de/,37,fritz-thyssen-stiftung.de,25,0,de,2,1,29,0,8,0,0,0,2,2,0,0.783783784,0.0,0.216216216,0,3,4.02636046,1,0,0,Legitimate,0.0053
http://www.pcf.org/,19,pcf.org,7,0,org,3,1,13,0,6,0,0,0,2,0,0,0.684210526,0.0,0.315789474,0,3,3.431623566,1,0,0,Legitimate,0.0004
http://www.kfas.com/,20,kfas.com,8,0,com,3,1,14,0,6,0,0,0,2,0,0,0.7,0.0,0.3,0,3,3.646439345,1,0,0,Legitimate,0.0003
https://www.dbu.de/,19,dbu.de,6,0,de,2,1,13,0,6,0,0,0,2,0,0,0.684210526,0.0,0.315789474,1,3,3.431623566,1,0,0,Legitimate,0.004
http://www.hewlett.org/,23,hewlett.org,11,0,org,3,1,17,0,6,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,3.360305978,1,0,0,Legitimate,0.001
http://www.brightfocus.org/,27,brightfocus.org,15,0,org,3,1,21,0,6,0,0,0,2,0,0,0.777777778,0.0,0.222222222,0,3,3.856196298,1,0,0,Legitimate,0.0086
http://www.nfcr.org/,20,nfcr.org,8,0,org,3,1,14,0,6,0,0,0,2,0,0,0.7,0.0,0.3,0,3,3.546439345,1,0,0,Legitimate,0.0003
http://www.fondazionecrpg.com/,30,fondazionecrpg.com,18,0,com,3,1,24,0,6,0,0,0,2,0,0,0.8,0.0,0.2,0,3,4.098068512,1,0,0,Legitimate,0.0016
http://schalkenbach.org/,24,schalkenbach.org,16,0,org,3,0,19,0,5,0,0,0,1,0,0,0.791666667,0.0,0.208333333,0,3,3.938721876,1,0,0,Legitimate,0.0064
http://www.emmys.com/,21,emmys.com,9,0,com,3,1,15,0,6,0,0,0,2,0,0,0.714285714,0.0,0.285714286,0,3,3.522571589,1,0,0,Legitimate,0.0003
http://www.atsdr.cdc.gov/,25,cdc.gov,7,0,gov,3,2,18,0,7,0,0,0,3,0,0,0.72,0.0,0.28,0,3,3.723074189,1,0,0,Legitimate,0.0002
http://www.fordfoundation.org/,30,fordfoundation.org,18,0,org,3,1,24,0,6,0,0,0,2,0,0,0.8,0.0,0.2,0,3,3.831401845,1,0,0,Legitimate,0.0008
https://www.afaforsakring.se/,29,afaforsakring.se,16,0,se,2,1,23,0,6,0,0,0,2,0,0,0.793103448,0.0,0.206896552,1,3,3.926272374,1,0,0,Legitimate,0.0525
http://www.rcsf.org/,20,rcsf.org,8,0,org,3,1,14,0,6,0,0,0,2,0,0,0.7,0.0,0.3,0,3,3.546439345,1,0,0,Legitimate,0.0003
http://www.aecid.es/,20,aecid.es,8,0,es,2,1,14,0,6,0,0,0,2,0,0,0.7,0.0,0.3,0,3,3.546439345,1,0,0,Legitimate,0.0003
http://www.leakeyfoundation.org/,32,leakeyfoundation.org,20,0,org,3,1,26,0,6,0,0,0,2,0,0,0.8125,0.0,0.1875,0,3,4.155639062,1,0,0,Legitimate,0.0068
http://www.afsp.org/,20,afsp.org,8,0,org,3,1,14,0,6,0,0,0,2,0,0,0.7,0.0,0.3,0,3,3.546439345,1,0,0,Legitimate,0.0003
http://www.icrfonline.org/,26,icrfonline.org,14,0,org,3,1,20,0,6,0,0,0,2,0,0,0.769230769,0.0,0.230769231,0,3,3.87314068,1,0,0,Legitimate,0.0111
https://www.indianactsi.org,27,indianactsi.org,15,0,org,3,1,22,0,5,0,0,0,2,0,0,0.814814815,0.0,0.185185185,1,2,3.856196298,0,0,0,Legitimate,0.0226
http://www.entecarifirenze.it/,30,entecarifirenze.it,18,0,it,2,1,24,0,6,0,0,0,2,0,0,0.8,0.0,0.2,0,3,3.698068512,1,0,0,Legitimate,0.0002
http://www.fapema.br/site2012/,30,fapema.br,9,0,br,2,1,19,4,7,0,0,0,2,0,0,0.633333333,0.133333333,0.233333333,0,4,3.989898095,10,0,0,Legitimate,0.0722
http://www.compagniadisanpaolo.it/eng,37,compagniadisanpaolo.it,22,0,it,2,1,31,0,6,0,0,0,2,0,0,0.837837838,0.0,0.162162162,0,3,3.98555573,4,0,0,Legitimate,0.0075
http://www.bloomssyndrome.org/,30,bloomssyndrome.org,18,0,org,3,1,24,0,6,0,0,0,2,0,0,0.8,0.0,0.2,0,3,3.989898095,1,0,0,Legitimate,0.0013
https://www.axa-research.org/,29,axa-research.org,16,0,org,3,1,22,0,7,0,0,0,2,1,0,0.75862069,0.0,0.24137931,1,3,3.857306857,1,0,0,Legitimate,0.1016
http://www.famri.org/,21,famri.org,9,0,org,3,1,15,0,6,0,0,0,2,0,0,0.714285714,0.0,0.285714286,0,3,3.653756708,1,0,0,Legitimate,0.0003
http://www.michiganbusiness.org/,32,michiganbusiness.org,20,0,org,3,1,26,0,6,0,0,0,2,0,0,0.8125,0.0,0.1875,0,3,4.093139062,1,0,0,Legitimate,0.0003
https://www.moodys.com/,23,moodys.com,10,0,com,3,1,17,0,6,0,0,0,2,0,0,0.739130435,0.0,0.260869565,1,3,3.555533151,1,0,0,Legitimate,0.0108
http://www.poets.org/,21,poets.org,9,0,org,3,1,15,0,6,0,0,0,2,0,0,0.714285714,0.0,0.285714286,0,3,3.427333494,1,0,0,Legitimate,0.0003
http://dfcentre.com/,20,dfcentre.com,12,0,com,3,0,15,0,5,0,0,0,1,0,0,0.75,0.0,0.25,0,3,3.646439345,1,0,0,Legitimate,0.0019
http://chdifoundation.org/,26,chdifoundation.org,18,0,org,3,0,21,0,5,0,0,0,1,0,0,0.807692308,0.0,0.192307692,0,3,3.844106545,1,0,0,Legitimate,0.0057
http://www.fondationdefrance.org/,33,fondationdefrance.org,21,0,org,3,1,27,0,6,0,0,0,2,0,0,0.818181818,0.0,0.181818182,0,3,3.960320255,1,0,0,Legitimate,0.0003
http://twas.org/,16,twas.org,8,0,org,3,0,11,0,5,0,0,0,1,0,0,0.6875,0.0,0.3125,0,3,3.405639062,1,0,0,Legitimate,0.0004
http://www.manningawards.ca/en,30,manningawards.ca,16,0,ca,2,1,24,0,6,0,0,0,2,0,0,0.8,0.0,0.2,0,3,3.815061012,3,0,0,Legitimate,0.0001
http://www.nessling.fi/?lang=en,31,nessling.fi,11,0,fi,2,1,23,0,8,1,1,0,2,0,0,0.741935484,0.0,0.258064516,0,3,3.937751955,1,7,0,Legitimate,0.0071
http://www.ukieri.org/,22,ukieri.org,10,0,org,3,1,16,0,6,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,3.663532755,1,0,0,Legitimate,0.0003
http://www.beckman-foundation.org/,34,beckman-foundation.org,22,0,org,3,1,27,0,7,0,0,0,2,1,0,0.794117647,0.0,0.205882353,0,3,4.27056762,1,0,0,Legitimate,0.0176
http://www.fondation-arc.org/,29,fondation-arc.org,17,0,org,3,1,22,0,7,0,0,0,2,1,0,0.75862069,0.0,0.24137931,0,3,3.926272374,1,0,0,Legitimate,0.0046
https://www.srf.org/,20,srf.org,7,0,org,3,1,14,0,6,0,0,0,2,0,0,0.7,0.0,0.3,1,3,3.446439345,1,0,0,Legitimate,0.0021
http://hgfound.org/,19,hgfound.org,11,0,org,3,0,14,0,5,0,0,0,1,0,0,0.736842105,0.0,0.263157895,0,3,3.576617645,1,0,0,Legitimate,0.0015
http://www.wcrf-uk.org/,23,wcrf-uk.org,11,0,org,3,1,16,0,7,0,0,0,2,1,0,0.695652174,0.0,0.304347826,0,3,3.708132065,1,0,0,Legitimate,0.0006
http://www.abdominalradiology.org/,34,abdominalradiology.org,22,0,org,3,1,28,0,6,0,0,0,2,0,0,0.823529412,0.0,0.176470588,0,3,4.02085512,1,0,0,Legitimate,0.0003
http://www.cancerresearch.org/,30,cancerresearch.org,18,0,org,3,1,24,0,6,0,0,0,2,0,0,0.8,0.0,0.2,0,3,3.739572262,1,0,0,Legitimate,0.001
http://www.oscars.org/,22,oscars.org,10,0,org,3,1,16,0,6,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,3.572623664,1,0,0,Legitimate,0.0003
http://broadeducation.org/,26,broadeducation.org,18,0,org,3,0,21,0,5,0,0,0,1,0,0,0.807692308,0.0,0.192307692,0,3,3.921029622,1,0,0,Legitimate,0.0089
http://www.nsh.org/,19,nsh.org,7,0,org,3,1,13,0,6,0,0,0,2,0,0,0.684210526,0.0,0.315789474,0,3,3.431623566,1,0,0,Legitimate,0.0004
http://helmsleytrust.org/,25,helmsleytrust.org,17,0,org,3,0,20,0,5,0,0,0,1,0,0,0.8,0.0,0.2,0,3,3.73366069,1,0,0,Legitimate,0.0037
http://www.kidneyresearchuk.org/,32,kidneyresearchuk.org,20,0,org,3,1,26,0,6,0,0,0,2,0,0,0.8125,0.0,0.1875,0,3,4.155639062,1,0,0,Legitimate,0.0068
http://www.cdc.gov/injury/,26,cdc.gov,7,0,gov,3,1,19,0,7,0,0,0,2,0,0,0.730769231,0.0,0.269230769,0,4,3.979097891,8,0,0,Legitimate,0.0031
http://www.ssa.gov/,19,ssa.gov,7,0,gov,3,1,13,0,6,0,0,0,2,0,0,0.684210526,0.0,0.315789474,0,3,3.431623566,1,0,0,Legitimate,0.0004
http://whcf.org/,16,whcf.org,8,0,org,3,0,11,0,5,0,0,0,1,0,0,0.6875,0.0,0.3125,0,3,3.452819531,1,0,0,Legitimate,0.0004
http://www.prostatecancer.ca/,29,prostatecancer.ca,17,0,ca,2,1,23,0,6,0,0,0,2,0,0,0.793103448,0.0,0.206896552,0,3,3.650410305,1,0,0,Legitimate,0.0001
https://www.glft.org/,21,glft.org,8,0,org,3,1,15,0,6,0,0,0,2,0,0,0.714285714,0.0,0.285714286,1,3,3.522571589,1,0,0,Legitimate,0.0027
http://www.waterrf.org/,23,waterrf.org,11,0,org,3,1,17,0,6,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,3.46857663,1,0,0,Legitimate,0.0007
http://www.alzheimer.ca/en,26,alzheimer.ca,12,0,ca,2,1,20,0,6,0,0,0,2,0,0,0.769230769,0.0,0.230769231,0,3,3.844106545,3,0,0,Legitimate,0.0008
http://www.genomebc.ca/,23,genomebc.ca,11,0,ca,2,1,17,0,6,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,3.762267391,1,0,0,Legitimate,0.0003
http://www.csfund.org/,22,csfund.org,10,0,org,3,1,16,0,6,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,3.845350937,1,0,0,Legitimate,0.0006
http://fetzer.org/,18,fetzer.org,10,0,org,3,0,13,0,5,0,0,0,1,0,0,0.722222222,0.0,0.277777778,0,3,3.419381946,1,0,0,Legitimate,0.0084
http://www.cottoninc.com/,25,cottoninc.com,13,0,com,3,1,19,0,6,0,0,0,2,0,0,0.76,0.0,0.24,0,3,3.403074189,1,0,0,Legitimate,0.0017
http://gulfresearchinitiative.org/,34,gulfresearchinitiative.org,26,0,org,3,0,29,0,5,0,0,0,1,0,0,0.852941176,0.0,0.147058824,0,3,4.02085512,1,0,0,Legitimate,0.0152
http://www.healthtech.com/,26,healthtech.com,14,0,com,3,1,20,0,6,0,0,0,2,0,0,0.769230769,0.0,0.230769231,0,3,3.488525295,1,0,0,Legitimate,0.0007
https://www.bifonds.de/,23,bifonds.de,10,0,de,2,1,17,0,6,0,0,0,2,0,0,0.739130435,0.0,0.260869565,1,3,3.762267391,1,0,0,Legitimate,0.0067
http://www.nordforsk.org/en,27,nordforsk.org,13,0,org,3,1,21,0,6,0,0,0,2,0,0,0.777777778,0.0,0.222222222,0,3,3.828237502,3,0,0,Legitimate,0.0152
http://www.thewomensfund.org/,29,thewomensfund.org,17,0,org,3,1,23,0,6,0,0,0,2,0,0,0.793103448,0.0,0.206896552,0,3,3.909368064,1,0,0,Legitimate,0.0002
https://www.carnegie.org/,25,carnegie.org,12,0,org,3,1,19,0,6,0,0,0,2,0,0,0.76,0.0,0.24,1,3,3.86346519,1,0,0,Legitimate,0.0342
https://www.aecc.es,19,aecc.es,7,0,es,2,1,14,0,5,0,0,0,2,0,0,0.736842105,0.0,0.263157895,1,2,3.366091329,0,0,0,Legitimate,0.0038
http://www.amfar.org/,21,amfar.org,9,0,org,3,1,15,0,6,0,0,0,2,0,0,0.714285714,0.0,0.285714286,0,3,3.558518613,1,0,0,Legitimate,0.0003
http://www.icwa.org/,20,icwa.org,8,0,org,3,1,14,0,6,0,0,0,2,0,0,0.7,0.0,0.3,0,3,3.48418372,1,0,0,Legitimate,0.0003
http://www.oakfnd.org/,22,oakfnd.org,10,0,org,3,1,16,0,6,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,3.754441846,1,0,0,Legitimate,0.0003
http://energy.novascotia.ca/,28,novascotia.ca,13,0,ca,2,1,22,0,6,0,0,0,2,0,0,0.785714286,0.0,0.214285714,0,3,3.940759833,1,0,0,Legitimate,0.0179
http://www.dla.mil/Pages/default.aspx,37,dla.mil,7,0,mil,3,1,29,0,8,0,0,0,3,0,0,0.783783784,0.0,0.216216216,0,4,4.046762825,19,0,0,Legitimate,0.0009
https://nanomedicine.unc.edu/,29,unc.edu,7,0,edu,3,1,23,0,6,0,0,0,2,0,0,0.793103448,0.0,0.206896552,1,3,3.840402547,1,0,0,Phishing,0.7228
https://www.jimmyv.org/,23,jimmyv.org,10,0,org,3,1,17,0,6,0,0,0,2,0,0,0.739130435,0.0,0.260869565,1,3,3.849223912,1,0,0,Legitimate,0.068
http://www.gobiernodecanarias.org/,34,gobiernodecanarias.org,22,0,org,3,1,28,0,6,0,0,0,2,0,0,0.823529412,0.0,0.176470588,0,3,4.035273503,1,0,0,Legitimate,0.0001
https://www.grayson-jockeyclub.org/,35,grayson-jockeyclub.org,22,0,org,3,1,28,0,7,0,0,0,2,1,0,0.8,0.0,0.2,1,3,4.321721231,1,0,0,Legitimate,0.3472
http://www.trust.org/trustlaw/,30,trust.org,9,0,org,3,1,23,0,7,0,0,0,2,0,0,0.766666667,0.0,0.233333333,0,4,3.498068512,10,0,0,Legitimate,0.0094
http://www.icdd.com/,20,icdd.com,8,0,com,3,1,14,0,6,0,0,0,2,0,0,0.7,0.0,0.3,0,3,3.446439345,1,0,0,Legitimate,0.0003
http://www.aslms.org/,21,aslms.org,9,0,org,3,1,15,0,6,0,0,0,2,0,0,0.714285714,0.0,0.285714286,0,3,3.653756708,1,0,0,Legitimate,0.0003
https://www.bial.com/pt/,24,bial.com,8,0,com,3,1,17,0,7,0,0,0,2,0,0,0.708333333,0.0,0.291666667,1,4,3.688721876,4,0,0,Legitimate,0.0359
http://johnsdunnfoundation.org/,31,johnsdunnfoundation.org,23,0,org,3,0,26,0,5,0,0,0,1,0,0,0.838709677,0.0,0.161290323,0,3,3.82131194,1,0,0,Legitimate,0.0038
http://www.stanleyresearch.org/,31,stanleyresearch.org,19,0,org,3,1,25,0,6,0,0,0,2,0,0,0.806451613,0.0,0.193548387,0,3,3.929214455,1,0,0,Legitimate,0.0002
http://www.ergriffinresearch.org/,33,ergriffinresearch.org,21,0,org,3,1,27,0,6,0,0,0,2,0,0,0.818181818,0.0,0.181818182,0,3,3.896687968,1,0,0,Legitimate,0.0003
http://katesfoundation.com/,27,katesfoundation.com,19,0,com,3,0,22,0,5,0,0,0,1,0,0,0.814814815,0.0,0.185185185,0,3,3.958229169,1,0,0,Legitimate,0.0051
http://jpbfoundation.org/,25,jpbfoundation.org,17,0,org,3,0,20,0,5,0,0,0,1,0,0,0.8,0.0,0.2,0,3,3.91326969,1,0,0,Legitimate,0.0027
http://onf.org/,15,onf.org,7,0,org,3,0,10,0,5,0,0,0,1,0,0,0.666666667,0.0,0.333333333,0,3,3.323231429,1,0,0,Legitimate,0.0004
http://alcoholresearchuk.org/,29,alcoholresearchuk.org,21,0,org,3,0,24,0,5,0,0,0,1,0,0,0.827586207,0.0,0.172413793,0,3,3.857306857,1,0,0,Legitimate,0.0031
https://www.mitacs.ca/en,24,mitacs.ca,9,0,ca,2,1,18,0,6,0,0,0,2,0,0,0.75,0.0,0.25,1,3,3.65726823,3,0,0,Legitimate,0.1742
http://www.cckf.org/index-e.htm,31,cckf.org,8,0,org,3,1,23,0,8,0,0,0,3,1,0,0.741935484,0.0,0.258064516,0,3,4.147114052,12,0,0,Legitimate,0.005
http://www.gigtforeningen.dk/,29,gigtforeningen.dk,17,0,dk,2,1,23,0,6,0,0,0,2,0,0,0.793103448,0.0,0.206896552,0,3,3.831276253,1,0,0,Legitimate,0.0001
http://www.tipharma.com/home,28,tipharma.com,12,0,com,3,1,22,0,6,0,0,0,2,0,0,0.785714286,0.0,0.214285714,0,3,3.672553582,5,0,0,Legitimate,0.0075
http://www.lgc.ch/,18,lgc.ch,6,0,ch,2,1,12,0,6,0,0,0,2,0,0,0.666666667,0.0,0.333333333,0,3,3.197159723,1,0,0,Legitimate,0.0004
http://www.grandchallenges.ca/,30,grandchallenges.ca,18,0,ca,2,1,24,0,6,0,0,0,2,0,0,0.8,0.0,0.2,0,3,3.898068512,1,0,0,Legitimate,0.0055
https://www.opensocietyfoundations.org,38,opensocietyfoundations.org,26,0,org,3,1,33,0,5,0,0,0,2,0,0,0.868421053,0.0,0.131578947,1,2,4.093340593,0,0,0,Legitimate,0.0313
http://www.walther.org/,23,walther.org,11,0,org,3,1,17,0,6,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,3.501397825,1,0,0,Legitimate,0.0007
https://www.christensenfund.org,31,christensenfund.org,19,0,org,3,1,26,0,5,0,0,0,2,0,0,0.838709677,0.0,0.161290323,1,2,4.018081794,0,0,0,Legitimate,0.0292
http://www.textilforschung.de/en,32,textilforschung.de,18,0,de,2,1,26,0,6,0,0,0,2,0,0,0.8125,0.0,0.1875,0,3,4.116729297,3,0,0,Legitimate,0.0039
http://www.nathancummings.org/,30,nathancummings.org,18,0,org,3,1,24,0,6,0,0,0,2,0,0,0.8,0.0,0.2,0,3,3.939572262,1,0,0,Legitimate,0.0014
http://www.franceagrimer.fr/f,29,franceagrimer.fr,16,0,fr,2,1,23,0,6,0,0,0,2,0,0,0.793103448,0.0,0.206896552,0,3,3.814371943,2,0,0,Legitimate,0.0001
http://www.volvocars.com/,25,volvocars.com,13,0,com,3,1,19,0,6,0,0,0,2,0,0,0.76,0.0,0.24,0,3,3.75326969,1,0,0,Legitimate,0.0018
http://ctinnovations.com/,25,ctinnovations.com,17,0,com,3,0,20,0,5,0,0,0,1,0,0,0.8,0.0,0.2,0,3,3.59326969,1,0,0,Legitimate,0.0035
http://www.rotrf.org/,21,rotrf.org,9,0,org,3,1,15,0,6,0,0,0,2,0,0,0.714285714,0.0,0.285714286,0,3,3.296148375,1,0,0,Legitimate,0.0003
http://www.liguecancer.ch/fr/,29,liguecancer.ch,14,0,ch,2,1,22,0,7,0,0,0,2,0,0,0.75862069,0.0,0.24137931,0,4,3.909368064,4,0,0,Legitimate,0.0001
http://jcfmetrowest.org/,24,jcfmetrowest.org,16,0,org,3,0,19,0,5,0,0,0,1,0,0,0.791666667,0.0,0.208333333,0,3,3.803508855,1,0,0,Legitimate,0.0142
